subdir,file name,test class,timing (seconds),res (true/false),domain
high,dotprod4,Pos,2.88,T,Polka_ls
high,bsearch,Pos,0.78,T,Polka_ls
high,intro-ord2,Pos,0.17,T,Polka_ls
high,apply_twice,Pos,0.04,T,Polka_ls
high,intro1,Pos,0.01,T,Polka_ls
high,array_init,Pos,0.94,T,Polka_ls
high,neg2,Pos,0.04,T,Polka_ls
high,exc-fact,Pos,0.05,T,Polka_ls
high,bcopy5,Pos,1.4,T,Polka_ls
high,sum_cps,Pos,0.15,T,Polka_ls
high,a-max,Pos,2.0,F,Polka_ls
high,foldl,Pos,0.85,T,Polka_ls
high,bcopy2,Pos,1.2,T,Polka_ls
high,queen,Pos,11.23,T,Polka_ls
high,bcopy3,Pos,0.81,T,Polka_ls
high,intro3,Pos,0.01,T,Polka_ls
high,dotprod5,Pos,1.51,T,Polka_ls
high,dotprod,Pos,1.89,T,Polka_ls
high,inc4,Pos,0.9,T,Polka_ls
high,flip_twice_1,Pos,0.57,T,Polka_ls
high,hors,Pos,0.11,T,Polka_ls
high,app-lin-ord3,Pos,0.23,T,Polka_ls
high,repeat4,Pos,0.22,T,Polka_ls
high,neg1,Pos,0.05,F,Polka_ls
high,enc-zip_unzip,Pos,1.08,F,Polka_ls
high,app-succ,Pos,0.35,T,Polka_ls
high,intro2,Pos,0.01,T,Polka_ls
high,a-init,Pos,1.25,T,Polka_ls
high,dotprod_lin,Pos,4.11,T,Polka_ls
high,power,Pos,0.41,T,Polka_ls
high,dotprod2,Pos,1.07,T,Polka_ls
high,a-dotprod,Pos,2.8,T,Polka_ls
high,a-copy-print,Pos,2.16,T,Polka_ls
high,app-lin-ord2,Pos,0.05,T,Polka_ls
high,sigma_sum,Pos,0.2,T,Polka_ls
high,repeat_mochi,Pos,0.35,T,Polka_ls
high,multi_compose,Pos,0.09,T,Polka_ls
high,bcopy4,Pos,0.42,T,Polka_ls
high,exception,Pos,0.01,T,Polka_ls
high,repeat_order,Pos,0.34,T,Polka_ls
high,apply,Pos,0.03,T,Polka_ls
high,mc91_cps,Pos,0.18,F,Polka_ls
high,inc,Pos,0.81,T,Polka_ls
termination,up_down06,Pos,14.35,T,Polka_ls
termination,CE-1CFA03,Pos,26.11,F,Polka_ls
termination,zip02,Pos,5.21,T,Polka_ls
termination,binomial05,Pos,0.0,T,Polka_ls
termination,append02,Pos,0.0,T,Polka_ls
termination,CE-1CFA08,Pos,109.64,T,Polka_ls
termination,toChurch01,Pos,4.45,T,Polka_ls
termination,CE-Jones_Bohr02,Pos,9.84,T,Polka_ls
termination,CE-1CFA06,Pos,115.37,T,Polka_ls
termination,binomial03,Pos,0.0,T,Polka_ls
termination,binomial02,Pos,0.0,T,Polka_ls
termination,toChurch05,Pos,27.3,T,Polka_ls
termination,up_down04,Pos,2.75,T,Polka_ls
termination,Ackermann03,Pos,0.0,T,Polka_ls
termination,CE-1CFA09,Pos,113.03,F,Polka_ls
termination,x_plus_2_pow_n02,Pos,1.21,T,Polka_ls
termination,CE-0CFA05,Pos,295.04,T,Polka_ls
termination,binomial00,Pos,0.0,T,Polka_ls
termination,indirectHO03,Pos,5.33,T,Polka_ls
termination,Ackermann01,Pos,12.19,T,Polka_ls
termination,churchNum03,Pos,95.68,T,Polka_ls
termination,CE-1CFA01,Pos,26.39,T,Polka_ls
termination,alias_partial00,Pos,0.39,T,Polka_ls
termination,Fibonacci00,Pos,0.4,T,Polka_ls
termination,CE-0CFA00,Pos,12.14,T,Polka_ls
termination,McCarthy9102,Pos,1.0,T,Polka_ls
termination,CE-1CFA02,Pos,26.67,T,Polka_ls
termination,toChurch04,Pos,24.83,T,Polka_ls
termination,indirect02,Pos,2.37,T,Polka_ls
termination,CE-0CFA01,Pos,13.45,T,Polka_ls
termination,toChurch03,Pos,22.59,T,Polka_ls
termination,Ackermann02,Pos,0.0,T,Polka_ls
termination,zip01,Pos,4.32,T,Polka_ls
termination,append00,Pos,0.0,T,Polka_ls
termination,indirect00,Pos,0.57,T,Polka_ls
termination,alias_partial02,Pos,0.29,T,Polka_ls
termination,x_plus_2_pow_n00,Pos,4.79,T,Polka_ls
termination,Fibonacci02,Pos,0.79,T,Polka_ls
termination,x_plus_2_pow_n04,Pos,1.7,T,Polka_ls
termination,binomial01,Pos,0.0,T,Polka_ls
termination,up_down03,Pos,2.8,T,Polka_ls
termination,x_plus_2_pow_n03,Pos,1.25,T,Polka_ls
termination,up_down01,Pos,2.83,T,Polka_ls
termination,alias_partial01,Pos,0.29,T,Polka_ls
termination,churchNum01,Pos,24.63,T,Polka_ls
termination,CE-0CFA02,Pos,12.95,T,Polka_ls
termination,Fibonacci03,Pos,0.88,T,Polka_ls
termination,Ackermann04,Pos,0.0,T,Polka_ls
termination,McCarthy9101,Pos,0.5,T,Polka_ls
termination,toChurch00,Pos,45.89,T,Polka_ls
termination,indirectHO02,Pos,3.12,T,Polka_ls
termination,up_down00,Pos,2.82,T,Polka_ls
termination,CE-1CFA00,Pos,26.16,T,Polka_ls
termination,up_down05,Pos,2.7,F,Polka_ls
termination,CE-Jones_Bohr03,Pos,1.8,T,Polka_ls
termination,CE-1CFA04,Pos,299.81,F,Polka_ls
termination,CE-0CFA04,Pos,120.57,T,Polka_ls
termination,indirectHO01,Pos,0.45,T,Polka_ls
termination,McCarthy9100,Pos,0.55,T,Polka_ls
termination,alias_partial03,Pos,0.45,T,Polka_ls
termination,indirectHO00,Pos,0.47,T,Polka_ls
termination,Ackermann05,Pos,0.0,T,Polka_ls
termination,CE-0CFA03,Pos,11.98,F,Polka_ls
termination,zip00,Pos,4.0,T,Polka_ls
termination,churchNum02,Pos,101.0,T,Polka_ls
termination,CE-1CFA07,Pos,114.56,F,Polka_ls
termination,Ackermann00,Pos,11.45,T,Polka_ls
termination,toChurch02,Pos,4.29,T,Polka_ls
termination,indirect03,Pos,2.13,T,Polka_ls
termination,CE-1CFA05,Pos,timeout,ER,Polka_ls
termination,binomial04,Pos,0.0,T,Polka_ls
termination,Ackermann06,Pos,0.0,T,Polka_ls
termination,McCarthy9103,Pos,1.06,F,Polka_ls
termination,append01,Pos,0.0,T,Polka_ls
termination,indirect01,Pos,11.56,T,Polka_ls
termination,up_down02,Pos,2.54,F,Polka_ls
termination,CE-Jones_Bohr01,Pos,51.84,T,Polka_ls
termination,CE-Jones_Bohr00,Pos,10.45,T,Polka_ls
termination,up_down07,Pos,13.73,T,Polka_ls
termination,Fibonacci01,Pos,0.37,T,Polka_ls
negative,repeat,Neg,0.19,T,Polka_ls
negative,zip_unzip,Neg,0.54,T,Polka_ls
negative,ex23,Neg,0.04,T,Polka_ls
negative,xyz,Neg,1.14,T,Polka_ls
negative,binomial00,Neg,0.2,T,Polka_ls
negative,compose,Neg,0.01,T,Polka_ls
negative,ack01false,Neg,0.44,T,Polka_ls
negative,xy10,Neg,0.24,T,Polka_ls
negative,xy4,Neg,0.25,T,Polka_ls
negative,inductive1-1,Neg,0.23,T,Polka_ls
negative,up_down01,Neg,1.0,T,Polka_ls
negative,xyz2,Neg,1.03,T,Polka_ls
negative,indirectHO01,Neg,0.62,T,Polka_ls
negative,x_plus_2_pow_n01,Neg,5.76,T,Polka_ls
negative,zip00,Neg,4.41,T,Polka_ls
negative,CE-Jones_Bohr04,Neg,14.71,T,Polka_ls
negative,01_ic3,Neg,0.04,T,Polka_ls
list,simple,Pos,0.22,F,Polka_ls
list,fold_left,Pos,0.7,F,Polka_ls
list,nth,Pos,0.6,T,Polka_ls
list,fold_fun_list,Pos,1.47,T,Polka_ls
list,zipunzip,Pos,0.22,T,Polka_ls
list,length,Pos,0.3,T,Polka_ls
list,risers,Pos,1.62,T,Polka_ls
list,forall_leq,Pos,0.6,T,Polka_ls
list,isnil,Pos,0.11,T,Polka_ls
list,mem,Pos,0.65,T,Polka_ls
list,fold_div,Pos,0.83,F,Polka_ls
list,mapfilter,Pos,0.11,T,Polka_ls
list,iter,Pos,0.36,T,Polka_ls
list,fold_right,Pos,0.78,F,Polka_ls
list,list_rec,Pos,0.36,T,Polka_ls
list,list,Pos,0.17,F,Polka_ls
list,sieve,Pos,1.37,F,Polka_ls
list,reverse,Pos,0.41,T,Polka_ls
list,introlist,Pos,0.17,T,Polka_ls
list,zip,Pos,0.64,T,Polka_ls
