subdir,file name,test class,timing (seconds),res (true/false),domain
high,intro-ord2,Pos,2.56,T,Ppl_st
high,foldr,Pos,5.75,T,Ppl_st
high,sum_cps,Pos,2.07,T,Ppl_st
high,sigma_sum,Pos,0.7,T,Ppl_st
high,apply_twice,Pos,0.34,T,Ppl_st
high,intro-ord3,Pos,12.76,T,Ppl_st
high,intro2,Pos,0.27,T,Ppl_st
high,repeat4,Pos,0.73,T,Ppl_st
high,hors,Pos,1.77,T,Ppl_st
high,repeat,Pos,1.28,T,Ppl_st
high,intro1,Pos,0.29,T,Ppl_st
high,app-lin-ord3,Pos,2.23,T,Ppl_st
high,foldl,Pos,3.92,T,Ppl_st
high,hrec,Pos,2.99,T,Ppl_st
high,app-nonrec,Pos,0.28,T,Ppl_st
high,app-lin-ord2,Pos,0.69,T,Ppl_st
high,max,Pos,2.0,T,Ppl_st
high,apply,Pos,0.92,T,Ppl_st
high,twice,Pos,0.32,T,Ppl_st
high,neg2,Pos,0.46,T,Ppl_st
high,exception,Pos,0.23,T,Ppl_st
high,power,Pos,3.12,T,Ppl_st
high,mixed_id,Pos,0.21,T,Ppl_st
high,app-succ,Pos,7.57,T,Ppl_st
high,call_back,Pos,0.26,T,Ppl_st
high,flip_twice_2,Pos,1.03,F,Ppl_st
high,exc-fact,Pos,0.81,T,Ppl_st
high,multi_compose,Pos,1.28,T,Ppl_st
high,recursive,Pos,2.83,T,Ppl_st
high,mc91_cps,Pos,2.54,T,Ppl_st
high,exc-simple,Pos,0.25,T,Ppl_st
array,a-copy-print,Pos,5.46,T,Ppl_st
array,a-split,Pos,13.64,T,Ppl_st
array,a-dropn,Pos,36.32,T,Ppl_st
array,a-sub,Pos,14.35,T,Ppl_st
array,bcopy,Pos,5.71,T,Ppl_st
array,a-init1,Pos,3.66,F,Ppl_st
array,a-map,Pos,4.37,T,Ppl_st
array,a-iter,Pos,1.77,T,Ppl_st
array,a-dotprod,Pos,6.61,T,Ppl_st
array,a-reverse,Pos,2.19,T,Ppl_st
array,a-mapi,Pos,5.84,T,Ppl_st
array,a-init2,Pos,2.02,F,Ppl_st
array,a-append,Pos,8.86,T,Ppl_st
negative,zip00,Neg,47.47,T,Ppl_st
negative,indirectHO01,Neg,41.9,T,Ppl_st
negative,xyz2,Neg,4.27,T,Ppl_st
negative,xy10,Neg,1.29,T,Ppl_st
negative,01_ic3,Neg,0.49,T,Ppl_st
negative,ex23,Neg,0.78,T,Ppl_st
negative,inductive1-1,Neg,0.65,T,Ppl_st
negative,repeat,Neg,0.46,T,Ppl_st
negative,xyz,Neg,4.21,T,Ppl_st
negative,zip_unzip,Neg,0.99,T,Ppl_st
negative,xy4,Neg,1.27,T,Ppl_st
negative,Ackermann00,Neg,77.34,T,Ppl_st
negative,compose,Neg,0.33,T,Ppl_st
negative,up_down01,Neg,27.06,T,Ppl_st
negative,binomial00,Neg,10.62,T,Ppl_st
