tool		drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo	drift 0.0.todo
disj.yml	disj.yml	unknown	5.005941	5.009667751961388	true	15.644617	15.649085519020446	unknown	5.020216	5.025927058944944	true	15.67406	15.678692997025792	unknown	11.021273	11.025129628018476	true	34.067719	34.08007417799672	unknown	11.023437	11.041715578990988	true	33.90497	33.912387588003185	unknown	5.902346	5.90562808298273	true	20.00447	20.009538859012537	unknown	5.911577	5.928788790013641	true	20.022856	20.037318413029425	unknown	188.921111	188.94303011294687	TIMEOUT	900.861863	901.0076671349816	TIMEOUT	900.897426	901.0146850529709	TIMEOUT	900.940612	901.018320541014	unknown	300.131461	300.15981753601227	TIMEOUT	900.988386	901.0089334109798
higher-order.yml	higher-order.yml	true	0.956414	0.9588057859800756	true	2.562371	2.5730378329753876	true	0.954657	0.9573034889763221	true	2.546132	2.5487621260108426	true	1.259768	1.2707326099625789	true	5.518653	5.585958922980353	true	1.267464	1.2751590890111402	true	5.527432	5.530688540020492	true	1.247869	1.2531341980211437	true	5.412519	5.41573711601086	true	1.236513	1.2397523340187036	true	5.455011	5.472404750005808	true	16.705962	16.71246675896691	unknown	134.12115	134.15440058900276	true	53.292895	53.308561011974234	true	195.762126	195.79196918703383	true	34.707066	34.7186041729874	unknown	226.261092	226.2805586429895
last-ev-even.yml	last-ev-even.yml	unknown	0.828808	0.8312552790157497	unknown	2.334936	2.3458089170162566	unknown	0.830465	0.8398832710226998	unknown	2.329322	2.3315920309978537	unknown	4.415013	4.427658831991721	true	12.360043	12.416726647003088	unknown	4.432729	4.435866354033351	true	12.359084	12.36216906196205	unknown	2.158997	2.163952750968747	unknown	5.929685	5.931928548030555	unknown	2.164379	2.1781787970103323	unknown	5.931327	5.946141663007438	unknown	14.346701	14.350917943986133	unknown	81.597444	81.6015142420074	unknown	130.666151	130.67075419897446	true	543.369549	543.3789081479772	unknown	57.248854	57.25700742402114	unknown	188.090763	188.12185710202903
lics18-amortized.yml	lics18-amortized.yml	true	15.646415	15.65051729202969	unknown	59.147376	59.158782570040785	true	15.542683	15.55703041201923	unknown	59.111854	59.11902493296657	true	50.535218	50.54357646696735	unknown	266.598178	266.6386192209902	true	50.217054	50.23390315595316	unknown	266.482281	266.51020522002364	true	42.55325	42.5606910000206	unknown	241.556095	241.596367954975	true	42.656943	42.67400805797661	unknown	241.700455	241.75342993997037	TIMEOUT	900.967426	901.0123105979874	TIMEOUT	900.993285	901.0092833209783	TIMEOUT	900.995657	901.0129082389758	TIMEOUT	900.905874	901.009558176971	TIMEOUT	900.993552	901.0128642980126	TIMEOUT	900.987514	901.011716509005
lics18-hoshrink.yml	lics18-hoshrink.yml	unknown	0.872589	0.8751482089865021	unknown	8.60153	8.610852142970543	unknown	0.870597	0.8803298100247048	unknown	8.551544	8.5541200650041	unknown	4.078812	4.081715066975448	unknown	28.105371	28.151907713036053	unknown	4.057271	4.074614347948227	unknown	28.005608	28.008571556012612	unknown	3.730372	3.7333946469589137	unknown	27.153441	27.157038966019172	unknown	3.713739	3.716174624976702	unknown	27.165693	27.173224765982013	unknown	48.875692	48.87978130200645	TIMEOUT	900.980716	901.0067446460016	unknown	234.755743	234.7822865099879	TIMEOUT	900.914677	901.0101142729982	unknown	218.899808	218.91023235098692	TIMEOUT	900.960969	901.0080178490025
lics18-web.yml	lics18-web.yml	true	35.659462	35.66538191802101	unknown	36.972296	36.979625434963964	true	35.766951	35.77563905599527	unknown	36.587257	36.59197209205013	true	127.467869	127.4844442899921	unknown	232.462077	232.5334092460107	true	127.3806	127.40474926697789	unknown	232.271109	232.29267084103776	true	115.728758	115.74932576599531	unknown	219.108851	219.12192372296704	true	115.897366	115.91208296304103	unknown	218.442719	218.4545893399627	TIMEOUT	901.008451	901.0242166230455	TIMEOUT	900.992952	901.0064042200102	TIMEOUT	901.012663	901.0273317069514	TIMEOUT	900.992403	901.0181429599761	TIMEOUT	901.00711	901.0236349820043	TIMEOUT	900.873476	901.0123582130182
market.yml	market.yml	unknown	14.325023	14.328416347038	unknown	34.97076	34.97948442597408	unknown	14.375654	14.37955246400088	unknown	34.943296	34.94679018901661	unknown	48.74608	48.75150964799104	unknown	110.054578	110.11300775402924	unknown	48.16548	48.17099995998433	unknown	109.542637	109.54997245798586	unknown	46.681564	46.68596933898516	unknown	107.267969	107.27529263700126	unknown	46.281161	46.2860399329802	unknown	107.157315	107.16861705004703	unknown	377.934652	377.94227533001686	TIMEOUT	900.99665	901.0096733000246	TIMEOUT	900.999106	901.0152089750045	TIMEOUT	900.92934	901.0156374509679	TIMEOUT	901.001842	901.0183173689875	TIMEOUT	900.998217	901.014046264987
max-min.yml	max-min.yml	unknown	8.786283	8.789264773018658	unknown	68.135097	68.14649110898608	unknown	8.80346	8.807997218042146	unknown	67.98927	67.99474230903434	true	112.523851	112.52948805101914	unknown	733.934639	734.0776633230271	true	113.108085	113.11362897901563	unknown	734.67848	734.7651207260205	unknown	15.842129	15.845903844980057	unknown	97.841431	97.84637222101446	unknown	15.759096	15.762120944971684	unknown	97.639463	97.64394126500702	unknown	663.026016	663.0390459849732	TIMEOUT	900.994726	901.0093528240104	TIMEOUT	900.99426	901.011824465997	TIMEOUT	900.993852	901.010532291024	TIMEOUT	900.993031	901.0115723240306	TIMEOUT	900.994773	901.0105466209934
monotonic.yml	monotonic.yml	unknown	0.966887	0.9689136380329728	true	1.796531	1.8015023549669422	unknown	0.970035	0.972067897033412	true	1.792506	1.794454733026214	true	1.120731	1.1225977819995023	unknown	4.499345	4.552332004008349	true	1.110801	1.1127952009555884	unknown	4.487619	4.490083176002372	true	1.07666	1.0797777800471522	unknown	4.232967	4.2359433739911765	true	1.068952	1.0714507270022295	unknown	4.23651	4.238723014015704	true	15.806327	15.810822054976597	true	75.528345	75.541721380956	true	39.404139	39.412662686023396	unknown	236.418985	236.46107344597112	true	22.558988	22.565863478987012	unknown	147.844569	147.8689205069677
nondet_max.yml	nondet_max.yml	true	1.083151	1.0872529280022718	unknown	4.504397	4.514943627000321	true	1.069011	1.0715386670199223	unknown	4.535036	4.538246223994065	true	1.996008	1.99877910700161	unknown	12.743649	12.79033884202363	true	1.995982	1.9984706519753672	unknown	12.77876	12.78283120499691	true	1.927143	1.9293411169783212	unknown	12.497935	12.502184527984355	true	1.911643	1.9139062140020542	unknown	12.510235	12.514483459002804	true	33.899025	33.90744990494568	unknown	238.904784	238.93847822298994	true	488.718743	488.7881774069974	TIMEOUT	900.873117	901.006150489964	true	82.974613	82.99151608900866	unknown	538.270211	538.34754109598
num_evens.yml	num_evens.yml	unknown	1.522416	1.5258089500130154	unknown	2.720453	2.726775977993384	unknown	1.525626	1.527719248959329	unknown	2.701324	2.7045637820265256	true	5.526709	5.5297825680463575	true	13.84599	13.898653737967834	true	5.496643	5.498858330014627	true	13.785045	13.787538578966632	true	2.698571	2.7020967039861716	unknown	6.671888	6.6741190170287155	true	2.707358	2.7094378379988484	unknown	6.635617	6.638685119047295	true	43.395994	43.39904381596716	unknown	152.809555	152.81497124995803	true	180.738084	180.74294341000495	true	753.662814	753.6752035110258	true	84.890065	84.8938291890081	unknown	386.062655	386.0703774339636
order-irrel-nondet.yml	order-irrel-nondet.yml	unknown	2.522291	2.5262708280351944	unknown	15.78725	15.790871987002902	unknown	2.494079	2.496106464008335	unknown	15.770458	15.7741416550125	true	6.701519	6.704046353988815	true	36.922298	36.990742779977154	true	6.596355	6.598972829000559	true	36.989558	36.9939757809625	unknown	3.885585	3.8893059529946186	unknown	26.791007	26.794509910047054	unknown	3.882745	3.8852874060394242	unknown	26.891513	26.895313118991908	unknown	165.252295	165.26405374298338	TIMEOUT	900.971915	901.0160239699762	TIMEOUT	900.977366	901.0118616929976	TIMEOUT	900.994494	901.0080567330006	unknown	216.441071	216.45482402096968	TIMEOUT	900.980209	901.0091301830253
order-irrel.yml	order-irrel.yml	unknown	1.164441	1.1665405639796518	unknown	3.651247	3.6543103409931064	unknown	1.163016	1.1652126050321385	unknown	3.653735	3.655843953951262	unknown	3.515846	3.5180894900113344	true	7.578509	7.627062528044917	unknown	3.528162	3.5306583039928228	true	7.531099	7.5342109960038215	unknown	1.643229	1.6471741949790157	unknown	6.989703	6.991961241001263	unknown	1.644283	1.6473322099773213	unknown	6.997025	6.999485754990019	unknown	55.081946	55.08525395800825	unknown	125.65554	125.65932550799334	unknown	141.180909	141.18536639999365	unknown	637.813104	637.8221780449967	unknown	56.92119	56.92502614099067	unknown	202.096531	202.10187014500843
overview1.yml	overview1.yml	true	0.637685	0.6419889879762195	true	1.621007	1.623695268004667	true	0.637023	0.6399173439713195	true	1.619888	1.6226498490432277	true	1.095937	1.0990198359941132	true	2.965985	3.0284674300346524	true	1.09044	1.0930709409876727	true	2.956685	2.959046700038016	true	1.067382	1.0701311150332913	true	2.885274	2.8875385969877243	true	1.061656	1.0652000840054825	true	2.893164	2.8954380229697563	unknown	6.955356	6.959240456984844	unknown	58.610897	58.616300336958375	true	15.460748	15.46481794596184	true	71.050931	71.05676760501228	true	13.788292	13.791561983001884	true	61.895778	61.904719095968176
reentr.yml	reentr.yml	true	0.325274	0.32953775400528684	true	0.373567	0.3760606209980324	true	0.323252	0.32546043000184	true	0.370873	0.37278546998277307	true	0.431987	0.43493333499645814	true	0.594008	0.6573306250502355	true	0.434477	0.43688413297059014	true	0.597078	0.5997449400019832	true	0.409751	0.4118021450121887	true	0.577989	0.580069222021848	true	0.409501	0.41200128698255867	true	0.581264	0.5837223879643716	true	7.309204	7.312948104983661	true	13.767804	13.771347528032493	unknown	51.916978	51.92114104999928	unknown	93.084674	93.0894329790026	true	13.438188	13.44098530698102	true	25.163775	25.166997894993983
resource-analysis.yml	resource-analysis.yml	true	0.276045	0.28180772601626813	true	0.414489	0.41757298400625587	true	0.274901	0.2787801449885592	true	0.412029	0.4150436680065468	true	0.408238	0.41180935403099284	true	0.784453	0.8417496729525737	true	0.41016	0.4124484320054762	true	0.77163	0.7742550859693438	true	0.367926	0.3716633670264855	true	0.752891	0.7552516260184348	true	0.370389	0.3730159850092605	true	0.754466	0.7576795149943791	true	5.602233	5.605248743959237	true	11.595147	11.598956866015214	true	9.038991	9.041950565995649	true	23.496753	23.501205968961585	true	9.217077	9.220028566021938	true	23.94478	23.948645724041853
sum-appendix.yml	sum-appendix.yml	true	0.027696	0.03324155596783385	true	0.105875	0.10778359498362988	true	0.027599	0.0299505700240843	true	0.105928	0.10848438297398388	true	0.027329	0.029149934009183198	true	0.109755	0.16363558697048575	true	0.028405	0.031161931983660907	true	0.107946	0.11093093000818044	true	0.028346	0.031024052994325757	true	0.108427	0.11042552097933367	true	0.028783	0.03110069502145052	true	0.108162	0.1108735540183261	true	4.017881	4.021115482959431	true	20.871379	20.877252895967104	true	4.730816	4.733699097007047	true	18.826916	18.8316933499882	true	4.869868	4.872696776990779	true	19.072744	19.077163793961518
sum-of-ev-even.yml	sum-of-ev-even.yml	unknown	0.159383	0.1631164330174215	true	0.516203	0.5192743680090643	unknown	0.159398	0.16297347302315757	true	0.511473	0.5147592389839701	unknown	0.401665	0.40349467599298805	true	1.174085	1.2252807730110362	unknown	0.399866	0.4022113680257462	true	1.160645	1.163269944023341	unknown	0.36076	0.3638274680124596	true	1.088826	1.0915260289912112	unknown	0.360653	0.3639236459857784	true	1.092371	1.0944936380255967	unknown	2.587327	2.589931654976681	true	11.236939	11.240478500025347	unknown	7.300397	7.304151760996319	true	38.30245	38.30935670697363	unknown	5.775328	5.778804766014218	true	27.437376	27.441627216991037
temperature.yml	temperature.yml	unknown	7.228245	7.232817073003389	true	15.653423	15.657075440976769	unknown	7.237219	7.241189509979449	true	15.639448	15.642361196980346	unknown	12.885286	12.888184323965106	true	43.813354	43.876822488964535	unknown	12.774163	12.776404777017888	true	43.800091	43.8053482589894	unknown	8.26382	8.267342036007904	true	34.961874	34.9647599820164	unknown	8.271237	8.27497362694703	true	34.898761	34.90237803198397	TIMEOUT	901.009583	901.0288869059877	TIMEOUT	900.992036	901.0109853629838	TIMEOUT	900.99292	901.0120774790412	TIMEOUT	900.939088	901.01047208003	TIMEOUT	901.002009	901.0238562499871	TIMEOUT	900.99343	901.0147787239985
traffic_light.yml	traffic_light.yml	unknown	0.146025	0.1482104659662582	unknown	0.547581	0.5494837610167451	unknown	0.145116	0.14855446404544637	unknown	0.548523	0.5504453970352188	unknown	0.200389	0.2028543149936013	unknown	0.849786	0.9134837710298598	unknown	0.198052	0.2003208120004274	unknown	0.839084	0.8413102710037492	unknown	0.194684	0.1967941329930909	unknown	0.826769	0.8287161760381423	unknown	0.195786	0.19844157400075346	unknown	0.828236	0.8304852279834449	unknown	2.431702	2.434426491963677	unknown	13.014214	13.017199061985593	unknown	9.389548	9.393309861014131	unknown	127.75834	127.77043805795256	unknown	3.773447	3.776150808960665	unknown	15.588375	15.59188818698749
