subdir,file name,test class,timing (seconds),res (true/false),domain
high,dotprod4,Pos,1.62,F,Polka_ls
high,bsearch,Pos,1.14,T,Polka_ls
high,intro-ord2,Pos,0.29,T,Polka_ls
high,apply_twice,Pos,0.05,T,Polka_ls
high,intro1,Pos,0.01,T,Polka_ls
high,array_init,Pos,0.64,F,Polka_ls
high,neg2,Pos,0.03,T,Polka_ls
high,exc-fact,Pos,0.09,F,Polka_ls
high,bcopy5,Pos,3.25,F,Polka_ls
high,sum_cps,Pos,0.24,T,Polka_ls
high,a-max,Pos,1.89,T,Polka_ls
high,foldl,Pos,0.55,T,Polka_ls
high,bcopy2,Pos,1.41,F,Polka_ls
high,queen,Pos,166.75,T,Polka_ls
high,bcopy3,Pos,0.74,F,Polka_ls
high,intro3,Pos,0.01,T,Polka_ls
high,dotprod5,Pos,3.25,F,Polka_ls
high,dotprod,Pos,1.87,T,Polka_ls
high,inc4,Pos,2.88,F,Polka_ls
high,flip_twice_1,Pos,0.81,T,Polka_ls
high,hors,Pos,0.24,T,Polka_ls
high,app-lin-ord3,Pos,0.2,T,Polka_ls
high,repeat4,Pos,0.3,T,Polka_ls
high,neg1,Pos,0.06,T,Polka_ls
high,enc-zip_unzip,Pos,1.41,F,Polka_ls
high,app-succ,Pos,0.72,F,Polka_ls
high,intro2,Pos,0.01,T,Polka_ls
high,a-init,Pos,0.92,F,Polka_ls
high,dotprod_lin,Pos,4.33,F,Polka_ls
high,power,Pos,0.34,T,Polka_ls
high,dotprod2,Pos,0.92,T,Polka_ls
high,a-dotprod,Pos,1.59,F,Polka_ls
high,a-copy-print,Pos,4.38,F,Polka_ls
high,app-lin-ord2,Pos,0.05,T,Polka_ls
high,sigma_sum,Pos,0.23,T,Polka_ls
high,repeat_mochi,Pos,0.45,F,Polka_ls
high,multi_compose,Pos,0.1,T,Polka_ls
high,bcopy4,Pos,0.58,T,Polka_ls
high,exception,Pos,0.01,T,Polka_ls
high,repeat_order,Pos,0.45,F,Polka_ls
high,apply,Pos,0.03,T,Polka_ls
high,mc91_cps,Pos,0.35,F,Polka_ls
high,inc,Pos,1.07,T,Polka_ls
termination,up_down06,Pos,12.61,T,Polka_ls
termination,CE-1CFA03,Pos,12.84,T,Polka_ls
termination,zip02,Pos,10.77,T,Polka_ls
termination,binomial05,Pos,0.01,T,Polka_ls
termination,append02,Pos,0.01,T,Polka_ls
termination,CE-1CFA08,Pos,34.57,T,Polka_ls
termination,toChurch01,Pos,4.37,T,Polka_ls
termination,CE-Jones_Bohr02,Pos,7.01,T,Polka_ls
termination,CE-1CFA06,Pos,33.3,T,Polka_ls
termination,binomial03,Pos,0.01,T,Polka_ls
termination,binomial02,Pos,0.01,T,Polka_ls
termination,toChurch05,Pos,24.64,T,Polka_ls
termination,up_down04,Pos,2.26,T,Polka_ls
termination,Ackermann03,Pos,0.01,T,Polka_ls
termination,CE-1CFA09,Pos,44.54,T,Polka_ls
termination,x_plus_2_pow_n02,Pos,3.28,T,Polka_ls
termination,CE-0CFA05,Pos,65.41,T,Polka_ls
termination,binomial00,Pos,0.01,T,Polka_ls
termination,indirectHO03,Pos,4.58,T,Polka_ls
termination,Ackermann01,Pos,23.3,T,Polka_ls
termination,churchNum03,Pos,78.55,T,Polka_ls
termination,CE-1CFA01,Pos,12.81,T,Polka_ls
termination,alias_partial00,Pos,0.23,T,Polka_ls
termination,Fibonacci00,Pos,0.55,T,Polka_ls
termination,CE-0CFA00,Pos,3.32,T,Polka_ls
termination,McCarthy9102,Pos,2.05,T,Polka_ls
termination,CE-1CFA02,Pos,12.24,T,Polka_ls
termination,toChurch04,Pos,15.15,T,Polka_ls
termination,indirect02,Pos,2.47,T,Polka_ls
termination,CE-0CFA01,Pos,3.75,T,Polka_ls
termination,toChurch03,Pos,14.59,T,Polka_ls
termination,Ackermann02,Pos,0.01,T,Polka_ls
termination,zip01,Pos,7.46,T,Polka_ls
termination,append00,Pos,0.01,T,Polka_ls
termination,indirect00,Pos,0.83,T,Polka_ls
termination,alias_partial02,Pos,0.19,T,Polka_ls
termination,x_plus_2_pow_n00,Pos,7.91,T,Polka_ls
termination,Fibonacci02,Pos,1.32,T,Polka_ls
termination,x_plus_2_pow_n04,Pos,5.22,T,Polka_ls
termination,binomial01,Pos,0.01,T,Polka_ls
termination,up_down03,Pos,2.22,T,Polka_ls
termination,x_plus_2_pow_n03,Pos,3.46,T,Polka_ls
termination,up_down01,Pos,2.24,T,Polka_ls
termination,alias_partial01,Pos,0.17,T,Polka_ls
termination,churchNum01,Pos,23.35,T,Polka_ls
termination,CE-0CFA02,Pos,3.28,T,Polka_ls
termination,Fibonacci03,Pos,1.34,T,Polka_ls
termination,Ackermann04,Pos,0.01,T,Polka_ls
termination,McCarthy9101,Pos,1.01,T,Polka_ls
termination,toChurch00,Pos,20.58,T,Polka_ls
termination,indirectHO02,Pos,2.88,T,Polka_ls
termination,up_down00,Pos,2.19,T,Polka_ls
termination,CE-1CFA00,Pos,12.21,T,Polka_ls
termination,up_down05,Pos,2.69,T,Polka_ls
termination,CE-Jones_Bohr03,Pos,1.63,T,Polka_ls
termination,CE-1CFA04,Pos,72.73,T,Polka_ls
termination,CE-0CFA04,Pos,10.96,T,Polka_ls
termination,indirectHO01,Pos,0.19,T,Polka_ls
termination,McCarthy9100,Pos,0.92,T,Polka_ls
termination,alias_partial03,Pos,0.45,T,Polka_ls
termination,indirectHO00,Pos,0.8,T,Polka_ls
termination,x_plus_2_pow_n01,Pos,9.04,F,Polka_ls
termination,Ackermann05,Pos,0.01,T,Polka_ls
termination,CE-0CFA03,Pos,3.35,T,Polka_ls
termination,zip00,Pos,7.25,T,Polka_ls
termination,churchNum02,Pos,78.33,T,Polka_ls
termination,CE-1CFA07,Pos,33.37,T,Polka_ls
termination,Ackermann00,Pos,22.88,T,Polka_ls
termination,toChurch02,Pos,4.53,T,Polka_ls
termination,indirect03,Pos,2.61,T,Polka_ls
termination,CE-Jones_Bohr04,Pos,2.44,F,Polka_ls
termination,CE-1CFA05,Pos,190.48,T,Polka_ls
termination,binomial04,Pos,0.01,T,Polka_ls
termination,Ackermann06,Pos,0.01,T,Polka_ls
termination,McCarthy9103,Pos,2.87,T,Polka_ls
termination,append01,Pos,0.01,T,Polka_ls
termination,indirect01,Pos,9.05,F,Polka_ls
termination,up_down02,Pos,2.7,T,Polka_ls
termination,CE-Jones_Bohr01,Pos,19.79,T,Polka_ls
termination,CE-Jones_Bohr00,Pos,6.61,T,Polka_ls
termination,up_down07,Pos,12.68,T,Polka_ls
termination,Fibonacci01,Pos,0.58,T,Polka_ls
negative,repeat,Neg,0.14,T,Polka_ls
negative,zip_unzip,Neg,0.68,T,Polka_ls
negative,ex23,Neg,0.14,T,Polka_ls
negative,xyz,Neg,1.81,T,Polka_ls
negative,binomial00,Neg,0.97,T,Polka_ls
negative,compose,Neg,0.01,T,Polka_ls
negative,ack01false,Neg,1.24,T,Polka_ls
negative,xy10,Neg,0.24,T,Polka_ls
negative,xy4,Neg,0.27,T,Polka_ls
negative,inductive1-1,Neg,0.35,T,Polka_ls
negative,up_down01,Neg,0.84,T,Polka_ls
negative,xyz2,Neg,1.61,T,Polka_ls
negative,indirectHO01,Neg,0.62,T,Polka_ls
negative,zip00,Neg,7.27,T,Polka_ls
negative,01_ic3,Neg,0.04,T,Polka_ls
list,simple,Pos,0.9,T,Polka_ls
list,fold_left,Pos,0.97,T,Polka_ls
list,nth,Pos,0.73,F,Polka_ls
list,fold_fun_list,Pos,2.03,T,Polka_ls
list,zipunzip,Pos,2.47,F,Polka_ls
list,length,Pos,0.34,T,Polka_ls
list,risers,Pos,0.85,T,Polka_ls
list,forall_leq,Pos,0.55,T,Polka_ls
list,isnil,Pos,0.1,T,Polka_ls
list,mem,Pos,0.38,T,Polka_ls
list,fold_div,Pos,1.15,T,Polka_ls
list,mapfilter,Pos,0.61,F,Polka_ls
list,iter,Pos,0.36,T,Polka_ls
list,fold_right,Pos,1.32,T,Polka_ls
list,list_rec,Pos,0.84,T,Polka_ls
list,list,Pos,0.24,T,Polka_ls
list,sieve,Pos,3.73,F,Polka_ls
list,reverse,Pos,0.67,F,Polka_ls
list,introlist,Pos,0.14,T,Polka_ls
list,zip,Pos,1.17,T,Polka_ls
