subdir,file name,test class,timing (seconds),res (true/false),domain
first,flow,Pos,0.01,T,Polka_ls
first,inductive3-3,Pos,0.02,T,Polka_ls
first,gib2,Pos,0.92,T,Polka_ls
first,inductive6,Pos,0.01,T,Polka_ls
first,half,Pos,0.69,F,Polka_ls
first,up2,Pos,1.04,T,Polka_ls
first,sum2,Pos,0.07,F,Polka_ls
first,01_ic3,Pos,0.07,T,Polka_ls
first,mc91_95,Pos,0.16,F,Polka_ls
first,map,Pos,0.07,T,Polka_ls
first,enc-zipmap,Pos,0.39,F,Polka_ls
first,lock,Pos,0.02,F,Polka_ls
first,sum,Pos,0.06,T,Polka_ls
array,a-reverse,Pos,0.87,T,Polka_ls
array,bcopy,Pos,1.5,T,Polka_ls
array,a-split,Pos,5.5,T,Polka_ls
array,a-mapi,Pos,2.73,T,Polka_ls
array,a-iter,Pos,0.78,T,Polka_ls
array,a-dropn,Pos,12.46,F,Polka_ls
array,a-sub,Pos,4.7,T,Polka_ls
array,a-append,Pos,4.37,T,Polka_ls
array,a-init2,Pos,0.35,F,Polka_ls
array,a-init1,Pos,0.75,F,Polka_ls
array,a-map,Pos,2.39,T,Polka_ls
array,a-dotprod,Pos,1.9,T,Polka_ls
array,a-copy-print,Pos,2.34,T,Polka_ls
high,app-nonrec,Pos,0.01,T,Polka_ls
high,exc-simple,Pos,0.01,T,Polka_ls
high,kmp,Pos,1.23,T,Polka_ls
high,repeat,Pos,0.44,T,Polka_ls
high,max,Pos,0.09,T,Polka_ls
high,hrec,Pos,1.45,T,Polka_ls
high,bcopy,Pos,1.05,T,Polka_ls
high,fact_exn,Pos,0.14,F,Polka_ls
high,intro-ord3,Pos,0.7,T,Polka_ls
high,apply-cr,Pos,0.11,T,Polka_ls
high,twice,Pos,0.02,T,Polka_ls
high,foldr,Pos,2.39,T,Polka_ls
high,flip_twice_2,Pos,0.1,F,Polka_ls
high,dotprod3,Pos,2.2,F,Polka_ls
high,map_2,Pos,0.65,T,Polka_ls
high,inc3,Pos,0.65,F,Polka_ls
high,recursive,Pos,1.44,T,Polka_ls
high,call_back,Pos,0.01,T,Polka_ls
high,mixed_id,Pos,0.01,T,Polka_ls
high,dotprod4,Pos,2.61,F,Polka_ls
high,bsearch,Pos,1.63,T,Polka_ls
high,intro-ord2,Pos,0.24,T,Polka_ls
high,apply_twice,Pos,0.04,T,Polka_ls
high,intro1,Pos,0.01,T,Polka_ls
high,array_init,Pos,0.73,F,Polka_ls
high,neg2,Pos,0.03,T,Polka_ls
high,exc-fact,Pos,0.14,F,Polka_ls
high,bcopy5,Pos,1.9,F,Polka_ls
high,sum_cps,Pos,0.21,T,Polka_ls
high,a-max,Pos,1.79,T,Polka_ls
high,foldl,Pos,1.03,T,Polka_ls
high,bcopy2,Pos,1.32,F,Polka_ls
high,queen,Pos,226.41,T,Polka_ls
high,bcopy3,Pos,0.86,F,Polka_ls
high,intro3,Pos,0.01,T,Polka_ls
high,dotprod5,Pos,1.92,F,Polka_ls
high,dotprod,Pos,2.78,T,Polka_ls
high,inc4,Pos,3.92,F,Polka_ls
high,flip_twice_1,Pos,0.65,T,Polka_ls
high,hors,Pos,0.24,T,Polka_ls
high,app-lin-ord3,Pos,0.17,T,Polka_ls
high,repeat4,Pos,0.26,T,Polka_ls
high,neg1,Pos,0.05,T,Polka_ls
high,enc-zip_unzip,Pos,1.31,T,Polka_ls
high,app-succ,Pos,0.78,F,Polka_ls
high,intro2,Pos,0.01,T,Polka_ls
high,a-init,Pos,1.06,F,Polka_ls
high,dotprod_lin,Pos,6.87,F,Polka_ls
high,power,Pos,0.47,T,Polka_ls
high,dotprod2,Pos,1.3,T,Polka_ls
high,a-dotprod,Pos,2.6,F,Polka_ls
high,a-copy-print,Pos,3.84,F,Polka_ls
high,app-lin-ord2,Pos,0.04,T,Polka_ls
high,sigma_sum,Pos,0.21,T,Polka_ls
high,repeat_mochi,Pos,0.44,T,Polka_ls
high,multi_compose,Pos,0.08,T,Polka_ls
high,bcopy4,Pos,0.56,T,Polka_ls
high,exception,Pos,0.01,T,Polka_ls
high,repeat_order,Pos,0.45,T,Polka_ls
high,apply,Pos,0.03,T,Polka_ls
high,mc91_cps,Pos,0.31,F,Polka_ls
high,inc,Pos,0.91,T,Polka_ls
termination,up_down06,Pos,20.36,T,Polka_ls
termination,CE-1CFA03,Pos,16.28,T,Polka_ls
termination,zip02,Pos,1.09,T,Polka_ls
termination,binomial05,Pos,0.01,T,Polka_ls
termination,append02,Pos,0.01,T,Polka_ls
termination,CE-1CFA08,Pos,54.99,T,Polka_ls
termination,toChurch01,Pos,5.47,T,Polka_ls
termination,CE-Jones_Bohr02,Pos,38.31,T,Polka_ls
termination,CE-1CFA06,Pos,56.23,T,Polka_ls
termination,binomial03,Pos,0.01,T,Polka_ls
termination,binomial02,Pos,0.01,T,Polka_ls
termination,toChurch05,Pos,31.98,T,Polka_ls
termination,up_down04,Pos,2.84,T,Polka_ls
termination,Ackermann03,Pos,0.01,T,Polka_ls
termination,CE-1CFA09,Pos,89.26,T,Polka_ls
termination,x_plus_2_pow_n02,Pos,5.72,T,Polka_ls
termination,CE-0CFA05,Pos,181.41,T,Polka_ls
termination,binomial00,Pos,0.01,T,Polka_ls
termination,indirectHO03,Pos,5.92,T,Polka_ls
termination,Ackermann01,Pos,7.26,T,Polka_ls
termination,churchNum03,Pos,timeout,ER,Polka_ls
termination,CE-1CFA01,Pos,16.95,T,Polka_ls
termination,alias_partial00,Pos,0.47,T,Polka_ls
termination,Fibonacci00,Pos,0.34,T,Polka_ls
termination,CE-0CFA00,Pos,4.42,T,Polka_ls
termination,McCarthy9102,Pos,0.05,T,Polka_ls
termination,CE-1CFA02,Pos,16.12,T,Polka_ls
termination,toChurch04,Pos,28.03,T,Polka_ls
termination,indirect02,Pos,4.08,T,Polka_ls
termination,CE-0CFA01,Pos,4.88,T,Polka_ls
termination,toChurch03,Pos,27.39,T,Polka_ls
termination,Ackermann02,Pos,0.01,T,Polka_ls
termination,zip01,Pos,4.45,T,Polka_ls
termination,append00,Pos,0.01,T,Polka_ls
termination,indirect00,Pos,0.92,T,Polka_ls
termination,alias_partial02,Pos,0.72,T,Polka_ls
termination,x_plus_2_pow_n00,Pos,26.32,T,Polka_ls
termination,Fibonacci02,Pos,0.24,T,Polka_ls
termination,x_plus_2_pow_n04,Pos,0.25,T,Polka_ls
termination,binomial01,Pos,0.01,T,Polka_ls
termination,up_down03,Pos,2.77,T,Polka_ls
termination,x_plus_2_pow_n03,Pos,6.03,T,Polka_ls
termination,up_down01,Pos,2.78,T,Polka_ls
termination,alias_partial01,Pos,0.69,T,Polka_ls
termination,churchNum01,Pos,159.62,T,Polka_ls
termination,CE-0CFA02,Pos,4.39,T,Polka_ls
termination,Fibonacci03,Pos,0.25,T,Polka_ls
termination,Ackermann04,Pos,0.01,T,Polka_ls
termination,McCarthy9101,Pos,0.46,T,Polka_ls
termination,toChurch00,Pos,55.38,T,Polka_ls
termination,indirectHO02,Pos,4.33,T,Polka_ls
termination,up_down00,Pos,2.79,T,Polka_ls
termination,CE-1CFA00,Pos,16.05,T,Polka_ls
termination,up_down05,Pos,2.25,T,Polka_ls
termination,CE-Jones_Bohr03,Pos,1.81,T,Polka_ls
termination,CE-1CFA04,Pos,158.92,T,Polka_ls
termination,CE-0CFA04,Pos,42.2,T,Polka_ls
termination,indirectHO01,Pos,0.3,T,Polka_ls
termination,McCarthy9100,Pos,0.41,T,Polka_ls
termination,alias_partial03,Pos,0.15,T,Polka_ls
termination,indirectHO00,Pos,0.76,T,Polka_ls
termination,x_plus_2_pow_n01,Pos,58.89,F,Polka_ls
termination,Ackermann05,Pos,0.01,T,Polka_ls
termination,CE-0CFA03,Pos,4.51,T,Polka_ls
termination,zip00,Pos,4.29,T,Polka_ls
termination,churchNum02,Pos,timeout,ER,Polka_ls
termination,CE-1CFA07,Pos,55.62,T,Polka_ls
termination,Ackermann00,Pos,7.12,T,Polka_ls
termination,toChurch02,Pos,5.45,T,Polka_ls
termination,indirect03,Pos,3.62,T,Polka_ls
termination,CE-Jones_Bohr04,Pos,4.8,F,Polka_ls
termination,CE-1CFA05,Pos,timeout,ER,Polka_ls
termination,binomial04,Pos,0.01,T,Polka_ls
termination,Ackermann06,Pos,0.01,T,Polka_ls
termination,McCarthy9103,Pos,0.28,T,Polka_ls
termination,append01,Pos,0.01,T,Polka_ls
termination,indirect01,Pos,121.53,T,Polka_ls
termination,up_down02,Pos,2.26,T,Polka_ls
termination,CE-Jones_Bohr01,Pos,64.17,T,Polka_ls
termination,CE-Jones_Bohr00,Pos,9.81,T,Polka_ls
termination,up_down07,Pos,20.94,T,Polka_ls
termination,Fibonacci01,Pos,0.35,T,Polka_ls
negative,repeat,Neg,0.2,T,Polka_ls
negative,zip_unzip,Neg,0.64,T,Polka_ls
negative,ex23,Neg,0.12,T,Polka_ls
negative,xyz,Neg,1.37,T,Polka_ls
negative,binomial00,Neg,1.29,T,Polka_ls
negative,compose,Neg,0.01,T,Polka_ls
negative,ack01false,Neg,1.91,T,Polka_ls
negative,xy10,Neg,0.24,T,Polka_ls
negative,xy4,Neg,0.27,T,Polka_ls
negative,inductive1-1,Neg,0.28,T,Polka_ls
negative,up_down01,Neg,1.21,T,Polka_ls
negative,xyz2,Neg,1.14,T,Polka_ls
negative,indirectHO01,Neg,0.89,T,Polka_ls
negative,zip00,Neg,10.16,T,Polka_ls
negative,01_ic3,Neg,0.03,T,Polka_ls
list,simple,Pos,0.88,T,Polka_ls
list,fold_left,Pos,1.03,T,Polka_ls
list,nth,Pos,0.76,T,Polka_ls
list,fold_fun_list,Pos,2.02,T,Polka_ls
list,zipunzip,Pos,2.41,F,Polka_ls
list,length,Pos,0.32,T,Polka_ls
list,risers,Pos,0.82,T,Polka_ls
list,forall_leq,Pos,0.52,T,Polka_ls
list,isnil,Pos,0.09,T,Polka_ls
list,mem,Pos,0.41,T,Polka_ls
list,fold_div,Pos,1.21,T,Polka_ls
list,mapfilter,Pos,3.02,T,Polka_ls
list,iter,Pos,0.4,T,Polka_ls
list,fold_right,Pos,1.27,T,Polka_ls
list,list_rec,Pos,0.85,T,Polka_ls
list,list,Pos,0.21,T,Polka_ls
list,sieve,Pos,4.01,F,Polka_ls
list,reverse,Pos,0.61,F,Polka_ls
list,introlist,Pos,0.13,T,Polka_ls
list,zip,Pos,1.16,T,Polka_ls
