subdir,file name,test class,timing (seconds),res (true/false),domain
high,inc,Pos,0.68,T,Polka_ls
termination,up_down06,Pos,17.7,T,Polka_ls
termination,CE-1CFA03,Pos,20.11,T,Polka_ls
termination,zip02,Pos,4.25,T,Polka_ls
termination,binomial05,Pos,0.0,T,Polka_ls
termination,append02,Pos,0.0,T,Polka_ls
termination,CE-1CFA08,Pos,68.52,T,Polka_ls
termination,toChurch01,Pos,5.08,T,Polka_ls
termination,CE-Jones_Bohr02,Pos,8.94,T,Polka_ls
termination,CE-1CFA06,Pos,63.91,T,Polka_ls
termination,binomial03,Pos,0.0,T,Polka_ls
termination,binomial02,Pos,0.0,T,Polka_ls
termination,toChurch05,Pos,26.45,T,Polka_ls
termination,up_down04,Pos,2.8,T,Polka_ls
termination,Ackermann03,Pos,0.0,T,Polka_ls
termination,CE-1CFA09,Pos,85.67,T,Polka_ls
termination,x_plus_2_pow_n02,Pos,4.35,T,Polka_ls
termination,CE-0CFA05,Pos,150.49,T,Polka_ls
termination,binomial00,Pos,0.0,T,Polka_ls
termination,indirectHO03,Pos,6.51,T,Polka_ls
termination,Ackermann01,Pos,20.77,T,Polka_ls
termination,churchNum03,Pos,138.28,T,Polka_ls
termination,CE-1CFA01,Pos,22.1,T,Polka_ls
termination,alias_partial00,Pos,0.3,T,Polka_ls
termination,Fibonacci00,Pos,0.4,T,Polka_ls
termination,CE-0CFA00,Pos,7.24,T,Polka_ls
termination,McCarthy9102,Pos,1.33,T,Polka_ls
termination,CE-1CFA02,Pos,20.6,T,Polka_ls
termination,toChurch04,Pos,17.99,T,Polka_ls
termination,indirect02,Pos,3.67,T,Polka_ls
termination,CE-0CFA01,Pos,7.84,T,Polka_ls
termination,toChurch03,Pos,17.1,T,Polka_ls
termination,Ackermann02,Pos,0.01,T,Polka_ls
termination,zip01,Pos,3.08,T,Polka_ls
termination,append00,Pos,0.0,T,Polka_ls
termination,indirect00,Pos,0.97,T,Polka_ls
termination,alias_partial02,Pos,0.25,T,Polka_ls
termination,x_plus_2_pow_n00,Pos,22.26,T,Polka_ls
termination,Fibonacci02,Pos,0.95,T,Polka_ls
termination,x_plus_2_pow_n04,Pos,5.97,T,Polka_ls
termination,binomial01,Pos,0.0,T,Polka_ls
termination,up_down03,Pos,2.82,T,Polka_ls
termination,x_plus_2_pow_n03,Pos,4.42,T,Polka_ls
termination,up_down01,Pos,2.8,T,Polka_ls
termination,alias_partial01,Pos,0.23,T,Polka_ls
termination,churchNum01,Pos,40.59,T,Polka_ls
termination,CE-0CFA02,Pos,7.06,T,Polka_ls
termination,Fibonacci03,Pos,1.01,T,Polka_ls
termination,Ackermann04,Pos,0.01,T,Polka_ls
termination,McCarthy9101,Pos,0.7,T,Polka_ls
termination,toChurch00,Pos,36.73,T,Polka_ls
termination,indirectHO02,Pos,4.14,T,Polka_ls
termination,up_down00,Pos,2.76,T,Polka_ls
termination,CE-1CFA00,Pos,20.54,T,Polka_ls
termination,up_down05,Pos,3.16,T,Polka_ls
termination,CE-Jones_Bohr03,Pos,1.8,T,Polka_ls
termination,CE-1CFA04,Pos,156.71,T,Polka_ls
termination,CE-0CFA04,Pos,35.91,T,Polka_ls
termination,indirectHO01,Pos,0.26,T,Polka_ls
termination,McCarthy9100,Pos,0.67,T,Polka_ls
termination,alias_partial03,Pos,0.54,T,Polka_ls
termination,indirectHO00,Pos,0.93,T,Polka_ls
termination,x_plus_2_pow_n01,Pos,11.96,F,Polka_ls
termination,Ackermann05,Pos,0.0,T,Polka_ls
termination,CE-0CFA03,Pos,7.34,T,Polka_ls
termination,zip00,Pos,2.96,T,Polka_ls
termination,churchNum02,Pos,139.46,T,Polka_ls
termination,CE-1CFA07,Pos,66.36,T,Polka_ls
termination,Ackermann00,Pos,20.37,T,Polka_ls
termination,toChurch02,Pos,5.05,T,Polka_ls
termination,indirect03,Pos,3.29,T,Polka_ls
termination,CE-Jones_Bohr04,Pos,3.04,F,Polka_ls
termination,CE-1CFA05,Pos,timeout,ER,Polka_ls
termination,binomial04,Pos,0.0,T,Polka_ls
termination,Ackermann06,Pos,0.0,T,Polka_ls
termination,McCarthy9103,Pos,1.5,F,Polka_ls
termination,append01,Pos,0.0,T,Polka_ls
termination,indirect01,Pos,14.36,T,Polka_ls
termination,up_down02,Pos,3.17,T,Polka_ls
termination,CE-Jones_Bohr01,Pos,28.74,T,Polka_ls
termination,CE-Jones_Bohr00,Pos,8.2,T,Polka_ls
termination,up_down07,Pos,16.81,T,Polka_ls
termination,Fibonacci01,Pos,0.42,T,Polka_ls
negative,repeat,Neg,0.14,T,Polka_ls
negative,zip_unzip,Neg,0.4,T,Polka_ls
negative,ex23,Neg,0.13,T,Polka_ls
negative,xyz,Neg,0.68,T,Polka_ls
negative,binomial00,Neg,0.99,T,Polka_ls
negative,compose,Neg,0.01,T,Polka_ls
negative,ack01false,Neg,1.08,T,Polka_ls
negative,xy10,Neg,0.14,T,Polka_ls
negative,xy4,Neg,0.2,T,Polka_ls
negative,inductive1-1,Neg,0.14,T,Polka_ls
negative,up_down01,Neg,0.48,T,Polka_ls
negative,xyz2,Neg,0.69,T,Polka_ls
negative,indirectHO01,Neg,0.7,T,Polka_ls
negative,zip00,Neg,2.94,T,Polka_ls
negative,01_ic3,Neg,0.03,T,Polka_ls
list,simple,Pos,0.64,T,Polka_ls
list,fold_left,Pos,0.56,F,Polka_ls
list,nth,Pos,0.26,F,Polka_ls
list,fold_fun_list,Pos,1.5,T,Polka_ls
list,zipunzip,Pos,0.97,F,Polka_ls
list,length,Pos,0.18,T,Polka_ls
list,risers,Pos,0.54,T,Polka_ls
list,forall_leq,Pos,0.21,F,Polka_ls
list,isnil,Pos,0.05,T,Polka_ls
list,mem,Pos,0.29,T,Polka_ls
list,fold_div,Pos,0.92,F,Polka_ls
list,mapfilter,Pos,0.09,T,Polka_ls
list,iter,Pos,0.18,F,Polka_ls
list,fold_right,Pos,0.66,F,Polka_ls
list,list_rec,Pos,0.36,T,Polka_ls
list,list,Pos,0.13,F,Polka_ls
list,sieve,Pos,2.02,F,Polka_ls
list,reverse,Pos,0.36,T,Polka_ls
list,introlist,Pos,0.05,T,Polka_ls
list,zip,Pos,0.35,F,Polka_ls
